Timestamp,IP Address,Country,Jobs Placed,Job Requested,Demo Request,Response Code,Page Accessed,User  Agent,Session ID,Sales Revenue,Payment Method,Satisfaction Rating
2025-02-11 12:35:48,181.17.45.111,Spain,5,AI Research Scientist,,200,/index.html,Opera/8.11.(X11; Linux i686; sv-FI) Presto/2.9.163 Version/10.00,2da9cbca-d672-4088-bf73-4c2087712465,8217.53,PayPal,3
2025-03-28 20:47:33,36.80.200.136,Netherlands,7,Technical Support Specialist,Promotional Event,304,/scheduledemo.php,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/27.0.835.0 Safari/536.2",cd4dfcb1-4403-47fd-afd2-30f914bc4193,4831.95,PayPal,5
2025-01-24 17:18:48,135.121.44.167,USA,7,Product Manager,AI-Powered Virtual Assistant,200,/event.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; az-IN) AppleWebKit/535.17.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.17.4",4ec8b4b6-ffee-4c43-bc58-e9bcfb9101fe,8263.11,Credit Card,5
2025-02-21 22:59:09,120.58.70.7,USA,1,User  Experience (UX) Designer,AI-Powered Virtual Assistant,200,/index.html,Opera/9.22.(Windows NT 4.0; ur-PK) Presto/2.9.182 Version/10.00,52edbcc6-14e4-46b2-ae91-d27a427b1b0d,5444.91,Debit Card,3
2025-01-06 05:09:42,87.11.43.113,Jamaica,5,Product Manager,,200,/prototype.php,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/53.0.862.0 Safari/534.1",ea9b8320-a6fd-4e58-901b-d9f71c88faef,7349.21,Debit Card,4
2025-01-06 06:13:13,149.118.122.29,Canada,3,Marketing Specialist,Scheduled Demo,200,/prototype.php,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_2; rv:1.9.2.20) Gecko/3135-04-12 14:19:44 Firefox/3.8,e319a4cd-9757-41a3-954d-813fc5d0e8a2,6270.41,Credit Card,1
2025-03-30 16:46:36,29.58.231.12,Japan,10,Digital Transformation Consultant,AI-Powered Virtual Assistant,404,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),e7a5f366-a713-4a66-b4e6-64a8583037c7,1632.29,PayPal,5
2025-01-23 07:17:07,43.223.110.57,Zambia,2,Business Analyst,,404,/scheduledemo.php,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/61.0.814.0 Safari/534.0",b1623b02-8507-49d5-839d-74b358b9a9df,7764.2,Bank Transfer,1
2025-03-06 02:43:57,102.83.116.98,Zimbabwe,2,Product Manager,Scheduled Demo,404,/prototype.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/13.7v3969.0 Mobile/25I749 Safari/532.2",cede6942-4825-4f67-8c9f-24cd6d4e0d52,9217.68,Credit Card,5
2025-01-07 04:27:43,50.200.167.246,India,6,AI Research Scientist,Promotional Event,304,/scheduledemo.php,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),ce17bff5-6eeb-4f16-9e1d-7959356bd07b,9257.8,PayPal,5
2025-03-04 15:31:33,186.13.111.0,France,3,Business Analyst,AI-Powered Virtual Assistant,304,/index.html,Opera/8.21.(X11; Linux x86_64; az-AZ) Presto/2.9.183 Version/10.00,bf613557-b2a1-4898-8106-e9773f79f846,9284.88,Bank Transfer,4
2025-03-19 11:43:37,190.97.25.185,Germany,8,Software Engineer,Scheduled Demo,304,/images/events.jpg,Opera/8.25.(Windows 95; ig-NG) Presto/2.9.175 Version/11.00,07f573e8-a76c-452c-b2e2-c6f5cc1876a8,7218.53,PayPal,5
2025-03-20 04:13:43,12.31.237.162,Brazil,4,Software Engineer,AI-Powered Virtual Assistant,200,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),d30a0123-a65e-4145-a290-5e9932c95347,8108.57,Credit Card,4
2025-03-23 07:41:26,169.55.177.58,Jamaica,6,AI Research Scientist,Scheduled Demo,304,/prototype.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/12.9g7032.0 Mobile/14R426 Safari/535.0",0906fff9-07e7-40a9-97b8-176352da2929,2743.33,Bank Transfer,2
2025-03-23 12:01:33,32.9.43.118,India,10,AI Solutions Architect,AI-Powered Virtual Assistant,200,/scheduledemo.php,"Mozilla/5.0 (Windows CE) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/24.0.843.0 Safari/532.0",7d48d67e-2e30-4e64-b1e6-47f3aa959666,3572.27,PayPal,4
2025-01-14 18:53:25,13.22.174.40,UK,3,Business Analyst,Scheduled Demo,200,/prototype.php,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/11.8z9925.0 Mobile/55R612 Safari/533.1",60883070-a153-4d6b-924f-1b6d2273315f,4585.04,Debit Card,5
2025-01-10 15:24:56,42.47.86.79,Netherlands,3,Business Analyst,,200,/prototype.php,Mozilla/5.0 (Windows 95; fr-FR; rv:1.9.2.20) Gecko/8141-09-26 04:37:23 Firefox/3.8,a78a02d3-52a5-41c1-8cd8-0a7ed13906bb,3436.54,Credit Card,3
2025-02-15 01:07:20,43.214.149.158,Russia,6,Software Engineer,,200,/prototype.php,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.45.2 (KHTML, like Gecko) Version/5.0.3 Safari/532.45.2",fc4726e4-4a19-494f-879b-2b0a60ffd883,1033.48,PayPal,1
2025-01-16 13:50:05,18.153.182.198,Jamaica,7,Technical Support Specialist,,404,/index.html,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9304-12-24 12:59:33 Firefox/3.6.17,e4dd19ed-01c6-4a66-98ec-a635368d714c,3333.51,Debit Card,3
2025-03-16 19:50:54,25.80.149.129,Canada,8,Digital Transformation Consultant,AI-Powered Virtual Assistant,404,/prototype.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),542ca259-b491-4946-8d51-48cf1c181a3f,8828.93,PayPal,5
2025-01-08 04:09:53,7.41.102.161,Japan,9,User  Experience (UX) Designer,,404,/event.php,Opera/9.13.(Windows 95; ne-NP) Presto/2.9.175 Version/11.00,359db942-8456-4514-9213-ca86894c1080,7976.3,Bank Transfer,1
2025-02-13 08:28:39,116.36.173.224,USA,5,Data Scientist,,404,/scheduledemo.php,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/49.0.863.0 Safari/534.1",0d097ad4-a3af-45c3-beae-a1219f46526e,3774.04,Credit Card,5
2025-03-23 15:59:41,101.108.170.198,Netherlands,8,Product Manager,,304,/images/events.jpg,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/13.8f1466.0 Mobile/85Z367 Safari/533.0",7f010e76-b192-43a0-aca9-6d464a05ebca,1743.8,Debit Card,5
2025-02-24 22:45:49,25.88.112.253,France,5,Technical Support Specialist,Scheduled Demo,200,/scheduledemo.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; bn-IN) AppleWebKit/533.7.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.7.7",26e27822-9358-4c04-aedf-11b496670dd1,6188.03,Credit Card,2
2025-03-20 03:59:07,44.88.162.8,Jamaica,7,Technical Support Specialist,AI-Powered Virtual Assistant,304,/prototype.php,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_6 rv:5.0; om-KE) AppleWebKit/531.43.5 (KHTML, like Gecko) Version/5.0.2 Safari/531.43.5",b9928ae2-8adc-469a-9696-4d5d7ffac969,7520.13,Credit Card,1
2025-01-22 21:01:21,209.233.44.126,Australia,3,AI Research Scientist,AI-Powered Virtual Assistant,200,/prototype.php,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_6) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/44.0.838.0 Safari/534.2",fd0f3698-e22c-4bd7-b2d9-c8e7db483456,1295.04,Debit Card,1
2025-02-21 20:54:16,116.121.169.137,Brazil,7,Software Engineer,Scheduled Demo,404,/prototype.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.1),d7466841-5740-4792-9497-71828c3c7ef7,5029.17,Credit Card,2
2025-03-05 19:06:15,10.253.224.107,USA,8,Business Analyst,,404,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.1),8fdb6062-37bd-40b5-a7f0-a0b5d234edd1,1554.43,Debit Card,3
2025-01-22 01:35:59,19.80.142.10,Brazil,3,User  Experience (UX) Designer,,404,/images/events.jpg,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/12.7o9807.0 Mobile/55B757 Safari/531.2",93f7f2f6-a868-4f1b-96e3-c52eaf8606ef,3860.47,Bank Transfer,5
2025-01-18 15:15:15,6.86.224.223,Netherlands,7,Software Engineer,Scheduled Demo,304,/index.html,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/56.0.827.0 Safari/534.0",c1ad28be-9905-4ed5-b7f5-f00a9f924d89,4780.11,Debit Card,3
2025-01-22 17:49:33,119.29.144.56,Spain,5,Data Scientist,,304,/prototype.php,Mozilla/5.0 (Android 2.3.7; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,de16e92e-2ef8-4290-b11d-094a6d1f4a9f,8537.19,Debit Card,2
2025-02-28 07:49:03,205.241.128.30,Japan,1,Data Scientist,,404,/index.html,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.1),232a2034-e762-4e7b-8852-a063d4838a69,9880.28,PayPal,4
2025-02-20 04:35:29,222.197.0.220,Portugal,1,Software Engineer,,304,/event.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; gu-IN) AppleWebKit/531.45.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.45.5",115dfe6f-ee87-4ca4-9068-91be8484e105,6477.99,Bank Transfer,1
2025-03-18 10:18:16,111.201.34.207,France,7,AI Research Scientist,,200,/event.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0),a84df253-40fe-4b7c-a07d-29566d2d06d5,7434.24,Bank Transfer,4
2025-01-28 19:21:15,38.193.190.74,USA,5,User  Experience (UX) Designer,Promotional Event,404,/images/events.jpg,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/41.0.861.0 Safari/536.0",d69498ed-aeac-4de8-96cf-3273c3f8fcd1,7141.96,Debit Card,4
2025-03-23 01:25:44,117.30.242.110,Netherlands,5,Marketing Specialist,Promotional Event,404,/images/events.jpg,Mozilla/5.0 (Windows NT 6.0; fur-IT; rv:1.9.2.20) Gecko/2588-05-13 12:51:29 Firefox/12.0,7017469a-01fe-45ff-b963-8b70160c3b4a,7109.66,Bank Transfer,5
2025-02-23 03:06:40,13.161.93.182,Germany,3,Data Scientist,,304,/scheduledemo.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/12.0x0185.0 Mobile/92R845 Safari/534.0",78c4657b-314c-4271-8de2-22b7c2064f13,1283.04,Bank Transfer,3
2025-03-24 00:53:36,153.205.20.134,Australia,8,Data Scientist,,404,/images/events.jpg,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/23.0.800.0 Mobile/77J164 Safari/533.1",5bd58082-b1f0-42d2-bb4a-16083deea89e,8324.29,Credit Card,1
2025-03-19 01:49:48,204.231.240.202,Netherlands,7,Marketing Specialist,,404,/index.html,Opera/8.49.(X11; Linux i686; csb-PL) Presto/2.9.189 Version/12.00,7d16a39c-e7d4-4898-951d-7810c63fcd86,7043.19,Credit Card,1
2025-01-31 21:00:00,78.61.87.218,UK,1,Technical Support Specialist,Scheduled Demo,304,/prototype.php,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.45.1 (KHTML, like Gecko) Version/4.0 Safari/533.45.1",1c897be7-6d57-4be1-9466-f7f5553e140e,6259.48,Bank Transfer,5
2025-02-11 15:41:53,94.33.130.13,Canada,5,Digital Transformation Consultant,,200,/event.php,Opera/8.60.(X11; Linux x86_64; is-IS) Presto/2.9.174 Version/10.00,4aab1760-3917-4997-ae01-c0925e6e656a,6108.06,Bank Transfer,1
2025-02-27 13:47:23,69.218.34.168,Russia,3,Product Manager,,404,/event.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/13.2j8899.0 Mobile/25E446 Safari/535.2",26abbc34-e604-4bf6-89c4-746da259e126,7426.23,Debit Card,1
2025-01-24 17:38:17,115.43.119.192,Zambia,7,AI Solutions Architect,Promotional Event,404,/scheduledemo.php,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),4150d872-0f5d-4b97-a966-896b32478c37,1151.12,Debit Card,4
2025-02-26 15:43:53,222.4.212.83,China,6,AI Solutions Architect,Promotional Event,404,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),a141be1e-1d98-4ce7-b141-8c5c9942f7ad,8444.05,Bank Transfer,2
2025-01-06 19:44:00,153.249.46.253,Spain,10,Software Engineer,,200,/scheduledemo.php,Opera/9.84.(Windows NT 5.2; tl-PH) Presto/2.9.171 Version/10.00,04db002d-c317-4c74-8cb5-435702b04f70,2775.01,Debit Card,5
2025-03-16 10:17:12,9.106.86.65,Brazil,1,AI Research Scientist,AI-Powered Virtual Assistant,304,/scheduledemo.php,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9 rv:5.0; ku-TR) AppleWebKit/531.47.4 (KHTML, like Gecko) Version/5.1 Safari/531.47.4",54c4d139-1a84-4954-9982-7f922d86c91f,7863.14,PayPal,5
2025-02-13 16:01:44,102.215.30.241,Jamaica,1,Data Scientist,Scheduled Demo,304,/index.html,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),e00ea6ae-92fd-4ef8-9a94-8a4c7d469fec,7830.02,Credit Card,1
2025-02-26 12:17:24,200.243.209.81,Zimbabwe,3,Digital Transformation Consultant,AI-Powered Virtual Assistant,304,/event.php,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3 rv:2.0; bo-IN) AppleWebKit/535.28.7 (KHTML, like Gecko) Version/5.0.3 Safari/535.28.7",c3efeb8b-1345-4011-846b-b138c9c85441,2017.99,Bank Transfer,5
2025-03-23 05:32:50,190.71.84.189,Canada,5,Business Analyst,,404,/index.html,Mozilla/5.0 (Windows NT 6.0; wae-CH; rv:1.9.0.20) Gecko/3627-05-09 15:29:48 Firefox/5.0,c34df0f3-11b5-4c6b-a68a-2af5d7171f76,1309.33,Debit Card,5
2025-02-26 19:51:17,24.22.80.34,Portugal,3,Software Engineer,AI-Powered Virtual Assistant,304,/event.php,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.5.3 (KHTML, like Gecko) Version/4.1 Safari/532.5.3",699f0313-d726-454d-ab2e-3ec4987c0ad0,6583.71,PayPal,3
2025-01-12 10:16:03,132.235.63.200,France,5,Business Analyst,Scheduled Demo,404,/scheduledemo.php,Mozilla/5.0 (Windows 95; nso-ZA; rv:1.9.1.20) Gecko/2143-01-13 05:11:05 Firefox/13.0,5f58e1b7-3355-4603-8041-a03d0eb0a06c,9414.0,Credit Card,2
2025-03-18 21:28:16,140.193.13.15,Netherlands,7,User  Experience (UX) Designer,,200,/scheduledemo.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),caddc68d-4ad9-479c-8f95-c66b9627b47d,7580.96,Bank Transfer,1
2025-03-20 23:28:06,39.86.96.180,Japan,2,Technical Support Specialist,Scheduled Demo,200,/index.html,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/39.0.877.0 Safari/535.2",4d60177f-6313-4be0-9f2d-e4c48d813fda,4486.65,Bank Transfer,3
2025-03-22 16:17:38,205.56.125.138,France,7,Business Analyst,,200,/images/events.jpg,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/63.0.860.0 Safari/533.2",96af17bd-01ad-4868-9639-3471b769b655,5558.82,Credit Card,1
2025-02-23 21:07:08,166.15.122.74,Zambia,9,Data Scientist,,304,/prototype.php,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0),4b2ef6ea-fe54-4b7f-88c3-9a9d0ec7663e,3633.41,Credit Card,5
2025-03-07 05:00:27,101.43.2.143,UK,10,AI Research Scientist,,404,/prototype.php,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/42.0.889.0 Safari/531.2",e4a1e09d-47ab-4ebf-9943-8733214ba755,1292.66,Debit Card,4
2025-02-17 19:22:47,147.251.4.218,Brazil,1,Business Analyst,Promotional Event,404,/scheduledemo.php,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5849-04-16 03:49:10 Firefox/3.6.1,af5c46ef-da75-49d9-8aa2-36f8a45c9472,8294.23,Credit Card,5
2025-03-02 07:59:47,8.229.76.197,Zimbabwe,3,Product Manager,,200,/scheduledemo.php,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.36.5 (KHTML, like Gecko) Version/4.0.2 Safari/532.36.5",0eb185e0-3390-4e55-8f86-3de2fd28c9fa,3843.14,Bank Transfer,4
2025-03-28 09:47:43,183.127.102.149,Zambia,10,Technical Support Specialist,,404,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.0),096bfdba-9513-4c50-a45e-953d3cd65caf,1255.76,Debit Card,3
2025-02-22 05:06:34,77.36.60.95,Netherlands,4,AI Solutions Architect,Scheduled Demo,404,/event.php,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_1 rv:5.0; sw-KE) AppleWebKit/534.45.2 (KHTML, like Gecko) Version/5.0.2 Safari/534.45.2",2e18ef8e-df65-4ac7-b85d-ff1c3bbb3b4a,9015.2,Debit Card,5
2025-01-30 10:30:25,96.186.106.184,Portugal,10,Data Scientist,Promotional Event,304,/scheduledemo.php,Mozilla/5.0 (Android 14; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,ebd41102-9b9a-438a-a07d-1e80d84879b9,5895.14,Bank Transfer,3
2025-01-16 19:55:40,72.248.86.162,Portugal,9,User  Experience (UX) Designer,,404,/prototype.php,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; rv:1.9.5.20) Gecko/5007-06-04 18:09:46 Firefox/3.8,f498cc42-c16e-4340-b5f7-a727d65aa4c7,4077.37,Bank Transfer,1
2025-01-01 04:31:22,66.205.159.207,China,9,Software Engineer,Promotional Event,304,/event.php,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5578-03-31 13:22:43 Firefox/3.6.14,0d49c7b1-4239-4fd6-a543-e8574b3a9609,6202.64,Credit Card,1
2025-02-23 04:22:17,207.232.148.102,Japan,7,User  Experience (UX) Designer,AI-Powered Virtual Assistant,200,/scheduledemo.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/14.1g8486.0 Mobile/72C704 Safari/533.0",aa6c7cb7-4a46-4026-a804-987595bb56a0,2043.81,PayPal,3
2025-03-04 09:50:49,65.32.236.129,Canada,5,Data Scientist,Promotional Event,304,/index.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/13.6b3256.0 Mobile/42J435 Safari/534.1",52d53439-ac4b-4ed6-84d3-d95716cfe704,5788.2,Bank Transfer,3
2025-02-21 09:10:46,62.203.96.191,Japan,9,Data Scientist,,404,/prototype.php,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5 rv:3.0; rw-RW) AppleWebKit/535.49.1 (KHTML, like Gecko) Version/4.1 Safari/535.49.1",693751fd-ba5e-4405-b7b4-737d8260fd77,1690.11,PayPal,4
2025-03-05 04:38:36,207.219.124.62,Netherlands,10,Digital Transformation Consultant,,304,/scheduledemo.php,Opera/8.66.(X11; Linux x86_64; mk-MK) Presto/2.9.171 Version/12.00,26b7bc77-9ad0-4b57-8e6e-d31ab8e920fa,1718.98,Debit Card,5
2025-03-05 10:38:48,54.162.119.51,Russia,3,AI Solutions Architect,,304,/event.php,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/12.8a1077.0 Mobile/34E731 Safari/532.2",b0bd770d-2feb-498a-9c7c-d6e9e8618b28,2943.21,Debit Card,5
2025-03-01 00:52:13,159.131.13.150,Brazil,9,User  Experience (UX) Designer,,304,/event.php,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_3 rv:6.0; fa-IR) AppleWebKit/532.16.7 (KHTML, like Gecko) Version/5.0 Safari/532.16.7",2dffede5-f43a-4a8f-a3b1-7187581222f0,9947.89,Credit Card,4
2025-02-22 12:26:58,174.109.14.45,France,9,Business Analyst,,404,/images/events.jpg,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8 rv:2.0; lo-LA) AppleWebKit/532.24.7 (KHTML, like Gecko) Version/5.0.2 Safari/532.24.7",415a3974-3b4b-4caf-80de-0a53901c9045,8162.12,PayPal,3
2025-01-05 18:04:22,1.183.128.32,Brazil,6,Business Analyst,,304,/scheduledemo.php,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1 rv:5.0; fr-CA) AppleWebKit/531.39.3 (KHTML, like Gecko) Version/4.1 Safari/531.39.3",38f3aae7-6a70-4c47-bf03-d94fa57af388,7406.45,PayPal,3
2025-02-18 05:03:21,180.207.36.209,Russia,6,Technical Support Specialist,,304,/prototype.php,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/53.0.855.0 Safari/532.2",950c69e9-09b9-4c3b-9cbd-fff8c3581ef2,4615.92,Credit Card,3
2025-01-30 21:22:47,177.93.219.218,Zambia,6,Digital Transformation Consultant,,200,/event.php,Mozilla/5.0 (Android 3.2.4; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,ea2ab90b-ca8c-47b6-8f8d-b00ccfb19365,1134.95,Credit Card,4
2025-03-01 19:31:55,126.227.126.160,Zambia,1,AI Research Scientist,,404,/event.php,Opera/9.59.(Windows NT 11.0; ku-TR) Presto/2.9.185 Version/11.00,5ec59acd-3f99-4a97-8145-ca469e959e2a,9062.03,Debit Card,4
2025-03-11 10:11:47,152.13.195.137,Netherlands,4,AI Research Scientist,AI-Powered Virtual Assistant,304,/prototype.php,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9349-09-30 22:17:07 Firefox/3.6.4,9ae3276c-399a-4dd3-aacb-a49f73b42b5e,3251.28,Bank Transfer,3
2025-01-19 09:48:32,184.6.187.244,Zimbabwe,1,Technical Support Specialist,,404,/scheduledemo.php,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.49.7 (KHTML, like Gecko) Version/5.0.3 Safari/533.49.7",4437073e-f744-446d-9596-8cf8a880d106,6397.78,Bank Transfer,4
2025-02-05 07:57:16,167.223.238.16,Brazil,9,User  Experience (UX) Designer,Scheduled Demo,304,/index.html,Mozilla/5.0 (Android 4.2.1; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,713b4f35-4a16-4533-ac84-f378bd70e949,2644.83,Bank Transfer,1
2025-02-01 10:43:15,205.0.150.22,Canada,6,AI Solutions Architect,,304,/scheduledemo.php,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/52.0.856.0 Safari/535.0",681f3047-4382-4d06-ae27-b42db1c264c8,2852.0,PayPal,3
2025-03-24 19:07:30,114.251.99.78,Zambia,8,Business Analyst,AI-Powered Virtual Assistant,200,/scheduledemo.php,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8 rv:3.0; yi-US) AppleWebKit/532.48.1 (KHTML, like Gecko) Version/4.0.5 Safari/532.48.1",90c54a22-4c98-43f6-ab5d-174bd85f3571,3218.89,Credit Card,4
2025-01-14 18:25:51,171.154.167.189,USA,4,Business Analyst,Promotional Event,404,/scheduledemo.php,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1; rv:1.9.2.20) Gecko/2775-03-31 01:05:20 Firefox/6.0,e4a52488-9934-4e55-beac-89c6d200b280,3739.83,Debit Card,5
2025-01-15 21:50:04,126.178.200.164,Zimbabwe,6,AI Solutions Architect,,404,/index.html,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.0),91934a8b-b975-454f-b07a-6d63cdef606c,5940.51,PayPal,4
2025-03-19 03:13:34,122.80.101.229,Zambia,2,AI Solutions Architect,Scheduled Demo,404,/event.php,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/3.0),9384d4c2-1853-4fd7-b208-25b4effb1ce0,9845.9,Credit Card,5
2025-02-21 21:02:03,204.39.80.166,Portugal,7,Business Analyst,,304,/scheduledemo.php,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7905-06-04 17:47:10 Firefox/3.8,ef8a48e0-96fe-4199-b54d-995709f17c9f,9207.58,Credit Card,3
2025-02-27 09:36:51,67.183.36.23,Brazil,6,User  Experience (UX) Designer,,404,/scheduledemo.php,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1),9bcfef9e-5e4a-4d29-8333-6c0345d71e16,3140.86,Credit Card,3
2025-02-24 21:51:56,129.56.39.68,Brazil,9,AI Research Scientist,Promotional Event,404,/index.html,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7280-11-19 18:23:02 Firefox/3.8,9a8f066b-e41e-445b-a869-1624f8b35a5a,4451.21,Credit Card,4
2025-02-06 03:05:58,40.143.27.125,Canada,2,Technical Support Specialist,AI-Powered Virtual Assistant,304,/prototype.php,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_8 rv:5.0; os-RU) AppleWebKit/534.33.1 (KHTML, like Gecko) Version/4.0.5 Safari/534.33.1",13d34e11-cd8f-4f99-b261-bdadb3069da5,2159.19,Bank Transfer,1
2025-01-21 23:20:50,7.180.137.175,UK,2,Product Manager,,304,/event.php,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/58.0.827.0 Safari/533.2",9b0169bb-4b56-4df4-a884-04dbb23f8404,9574.81,Bank Transfer,2
